BFSNR;NAME;DATUM;STEUPFL_ANZ;STEK_TOTAL;STEK_MEDIAN;EKST_TOTAL;EKST_MEDIAN;STVM_TOTAL;STVM_MEDIAN;VMST_TOTAL;VMST_MEDIAN
4074;Oberwil-Lieli;2012-12-31;1189.0;1.368014E8;63800.0;9127700.0;3300.0;8.25656E8;0.0;1711700.0;0.0
4074;Oberwil-Lieli;2011-12-31;1191.0;1.154318E8;62900.0;7961000.0;3100.0;9.07027E8;0.0;1915500.0;0.0
4074;Oberwil-Lieli;2010-12-31;1188.0;1.109543E8;62000.0;7297900.0;3200.0;7.88926E8;0.0;1649300.0;0.0
4074;Oberwil-Lieli;2009-12-31;1167.0;1.077762E8;62300.0;7262200.0;3200.0;7.03626E8;0.0;1454800.0;0.0
4074;Oberwil-Lieli;2008-12-31;1142.0;1.085933E8;61000.0;7834500.0;3100.0;5.80414E8;0.0;1357400.0;0.0
4074;Oberwil-Lieli;2007-12-31;1112.0;9.43495E7;60100.0;6541700.0;3000.0;5.88406E8;0.0;1379400.0;0.0
4074;Oberwil-Lieli;2006-12-31;1090.0;9.0867E7;57600.0;6231300.0;2800.0;5.79069E8;0.0;1358400.0;0.0
4074;Oberwil-Lieli;2005-12-31;1052.0;8.31073E7;58000.0;5565900.0;2800.0;4.9037E8;0.0;1141000.0;0.0
4074;Oberwil-Lieli;2004-12-31;1065.0;7.75527E7;56000.0;5020200.0;2800.0;4.4911E8;0.0;1036700.0;0.0
4074;Oberwil-Lieli;2003-12-31;1044.0;7.95343E7;55800.0;5305000.0;2700.0;4.40104E8;0.0;1015600.0;0.0
4074;Oberwil-Lieli;2002-12-31;985.0;7.70858E7;56900.0;5168000.0;2700.0;3.74617E8;0.0;853600.0;0.0
4074;Oberwil-Lieli;2001-12-31;945.0;7.43749E7;54900.0;5356400.0;2800.0;3.77851E8;0.0;863000.0;0.0
4075;Rudolfstetten-Friedlisberg;2017-12-31;2422.0;1.627315E8;55200.0;8638113.0;2393.0;5.81213E8;0.0;904798.0;0.0
4075;Rudolfstetten-Friedlisberg;2016-12-31;2443.0;1.670971E8;55200.0;8995600.0;2500.0;5.75547E8;0.0;903700.0;0.0
4075;Rudolfstetten-Friedlisberg;2015-12-31;2382.0;1.544083E8;53800.0;8451300.0;2300.0;5.03439E8;0.0;871700.0;0.0
4075;Rudolfstetten-Friedlisberg;2014-12-31;2394.0;1.560768E8;53400.0;8763100.0;2300.0;5.02718E8;0.0;872600.0;0.0
4075;Rudolfstetten-Friedlisberg;2013-12-31;2422.0;1.561176E8;53900.0;8932000.0;2400.0;4.88961E8;0.0;940800.0;0.0
4075;Rudolfstetten-Friedlisberg;2012-12-31;2351.0;1.521807E8;53100.0;8659400.0;2400.0;4.33544E8;0.0;821700.0;0.0
4075;Rudolfstetten-Friedlisberg;2011-12-31;2352.0;1.527887E8;53000.0;8766100.0;2400.0;4.25712E8;0.0;806100.0;0.0
4075;Rudolfstetten-Friedlisberg;2010-12-31;2329.0;1.487601E8;51700.0;8387400.0;2300.0;4.30155E8;0.0;815200.0;0.0
4075;Rudolfstetten-Friedlisberg;2009-12-31;2275.0;1.417592E8;50600.0;7971000.0;2200.0;3.85621E8;0.0;722600.0;0.0
4075;Rudolfstetten-Friedlisberg;2008-12-31;2251.0;1.426396E8;51800.0;8409000.0;2300.0;3.47096E8;0.0;744400.0;0.0
4075;Rudolfstetten-Friedlisberg;2007-12-31;2177.0;1.343261E8;50700.0;7846300.0;2300.0;3.66883E8;0.0;789400.0;0.0
4075;Rudolfstetten-Friedlisberg;2006-12-31;2185.0;1.312627E8;49600.0;7407600.0;2200.0;3.82746E8;0.0;828000.0;0.0
4075;Rudolfstetten-Friedlisberg;2005-12-31;2134.0;1.262426E8;49500.0;7002700.0;2200.0;3.39061E8;0.0;724200.0;0.0
4075;Rudolfstetten-Friedlisberg;2004-12-31;2131.0;1.242457E8;49600.0;6766500.0;2200.0;3.18233E8;0.0;675600.0;0.0
4075;Rudolfstetten-Friedlisberg;2003-12-31;2040.0;1.188143E8;48800.0;6450400.0;2100.0;3.10154E8;0.0;657200.0;0.0
4075;Rudolfstetten-Friedlisberg;2002-12-31;2109.0;1.2452E8;49300.0;6900800.0;2100.0;2.99059E8;0.0;630600.0;0.0
4075;Rudolfstetten-Friedlisberg;2001-12-31;2083.0;1.236353E8;49200.0;7419700.0;2300.0;2.88919E8;0.0;606100.0;0.0
4076;Sarmenstorf;2017-12-31;1603.0;1.038556E8;54200.0;5476974.0;2312.0;3.04737E8;0.0;460596.0;0.0
4076;Sarmenstorf;2016-12-31;1595.0;9.88631E7;52100.0;5131500.0;2200.0;2.98546E8;0.0;456400.0;0.0
4076;Sarmenstorf;2015-12-31;1559.0;9.52043E7;51500.0;4958100.0;2200.0;2.66044E8;0.0;428700.0;0.0
4076;Sarmenstorf;2014-12-31;1541.0;9.40014E7;50600.0;5014400.0;2200.0;2.66193E8;0.0;431200.0;0.0
4076;Sarmenstorf;2013-12-31;1485.0;8.90661E7;50500.0;4796300.0;2200.0;2.55014E8;0.0;463500.0;0.0
4076;Sarmenstorf;2012-12-31;1381.0;8.39811E7;49800.0;4515300.0;2100.0;2.4328E8;0.0;443300.0;0.0
4076;Sarmenstorf;2011-12-31;1347.0;7.99171E7;48900.0;4258300.0;2100.0;2.27793E8;0.0;410700.0;0.0
4076;Sarmenstorf;2010-12-31;1333.0;7.98419E7;48800.0;4170000.0;2000.0;2.22655E8;0.0;404400.0;0.0
4076;Sarmenstorf;2009-12-31;1284.0;7.32095E7;49200.0;3851600.0;1900.0;2.09589E8;0.0;377200.0;0.0
4076;Sarmenstorf;2008-12-31;1258.0;7.30566E7;48700.0;3980200.0;2000.0;1.94507E8;0.0;403200.0;0.0
4076;Sarmenstorf;2007-12-31;1187.0;6.49383E7;47500.0;3421600.0;1800.0;1.89228E8;0.0;390800.0;0.0
4076;Sarmenstorf;2006-12-31;1192.0;6.66901E7;46800.0;3472000.0;1800.0;1.92885E8;0.0;399100.0;0.0
4076;Sarmenstorf;2005-12-31;1186.0;6.54206E7;46000.0;3385500.0;1800.0;1.77974E8;0.0;366100.0;0.0
4076;Sarmenstorf;2004-12-31;1138.0;6.25036E7;45900.0;3215800.0;1700.0;1.72739E8;0.0;353500.0;0.0
4076;Sarmenstorf;2003-12-31;1123.0;6.05167E7;45900.0;3045400.0;1700.0;1.60865E8;0.0;323700.0;0.0
4076;Sarmenstorf;2002-12-31;1096.0;5.91954E7;45400.0;2994300.0;1600.0;1.68053E8;0.0;344000.0;0.0
4076;Sarmenstorf;2001-12-31;1060.0;5.69243E7;46200.0;3039300.0;1900.0;1.49912E8;0.0;301600.0;0.0
4077;Tägerig;2017-12-31;769.0;4.83982E7;55300.0;2347626.0;2361.0;1.37533E8;0.0;212984.0;0.0
4077;Tägerig;2016-12-31;766.0;4.87366E7;56300.0;2345100.0;2400.0;1.31305E8;0.0;203100.0;0.0
4077;Tägerig;2015-12-31;742.0;4.52205E7;55600.0;2195500.0;2400.0;1.15131E8;0.0;186300.0;0.0
4077;Tägerig;2014-12-31;743.0;4.55685E7;55400.0;2290200.0;2300.0;1.11895E8;0.0;180200.0;0.0
4077;Tägerig;2013-12-31;732.0;4.50558E7;54100.0;2338900.0;2400.0;1.08753E8;0.0;195600.0;0.0
4077;Tägerig;2012-12-31;733.0;4.2449E7;53100.0;2191400.0;2300.0;1.00924E8;0.0;178900.0;0.0
4077;Tägerig;2011-12-31;711.0;4.35484E7;53200.0;2286000.0;2400.0;9.9745E7;0.0;179000.0;0.0
4077;Tägerig;2010-12-31;723.0;4.40036E7;52600.0;2282100.0;2300.0;9.8881E7;0.0;177300.0;0.0
4077;Tägerig;2009-12-31;709.0;4.13486E7;52800.0;2117500.0;2300.0;8.1957E7;0.0;143300.0;0.0
4077;Tägerig;2008-12-31;704.0;4.06745E7;53000.0;2125500.0;2300.0;8.1665E7;0.0;168600.0;0.0
4077;Tägerig;2007-12-31;696.0;3.88228E7;52400.0;1996800.0;2200.0;8.2923E7;0.0;171400.0;0.0
4077;Tägerig;2006-12-31;706.0;3.94889E7;49300.0;2028200.0;2000.0;8.4675E7;0.0;176100.0;0.0
4077;Tägerig;2005-12-31;678.0;3.72271E7;48700.0;1878700.0;1900.0;7.9843E7;0.0;164500.0;0.0
4077;Tägerig;2004-12-31;649.0;3.62576E7;48700.0;1867600.0;1900.0;7.4765E7;0.0;152800.0;0.0
4077;Tägerig;2003-12-31;586.0;3.32293E7;49900.0;1699600.0;1900.0;7.3281E7;0.0;150300.0;0.0
4077;Tägerig;2002-12-31;622.0;3.49145E7;47500.0;1791700.0;1900.0;7.6332E7;0.0;158300.0;0.0
4077;Tägerig;2001-12-31;597.0;3.42164E7;48200.0;1908800.0;2100.0;7.6792E7;0.0;158300.0;0.0
4078;Uezwil;2017-12-31;264.0;1.55916E7;53100.0;774449.0;2310.0;4.1097E7;0.0;62713.0;0.0
4078;Uezwil;2016-12-31;241.0;1.42983E7;55300.0;698200.0;2500.0;3.0054E7;0.0;42300.0;0.0
4078;Uezwil;2015-12-31;242.0;1.45231E7;51700.0;736200.0;2200.0;2.8074E7;0.0;41700.0;0.0
4078;Uezwil;2014-12-31;240.0;1.39976E7;50000.0;729100.0;1900.0;2.8383E7;0.0;41700.0;0.0
4078;Uezwil;2013-12-31;216.0;1.2615E7;51100.0;663000.0;1900.0;2.2021E7;0.0;35700.0;0.0
4078;Uezwil;2012-12-31;222.0;1.36377E7;51400.0;749300.0;2000.0;4.3849E7;0.0;84400.0;0.0
4078;Uezwil;2011-12-31;219.0;1.33669E7;52700.0;722900.0;2300.0;4.4413E7;0.0;85200.0;0.0
4078;Uezwil;2010-12-31;213.0;1.25784E7;52100.0;669600.0;2100.0;2.5551E7;0.0;42400.0;0.0
4078;Uezwil;2009-12-31;209.0;1.26966E7;51000.0;682600.0;2100.0;2.464E7;0.0;40900.0;0.0
4078;Uezwil;2008-12-31;210.0;1.22355E7;53200.0;675200.0;2000.0;2.3105E7;0.0;44900.0;0.0
4078;Uezwil;2007-12-31;195.0;1.08772E7;48700.0;571800.0;1900.0;2.2521E7;0.0;43900.0;0.0
4078;Uezwil;2006-12-31;193.0;1.03218E7;43700.0;519200.0;1800.0;1.9253E7;0.0;36600.0;0.0
4078;Uezwil;2005-12-31;188.0;1.0415E7;47900.0;534700.0;1800.0;1.9604E7;0.0;37200.0;0.0
4078;Uezwil;2004-12-31;187.0;1.00135E7;48100.0;498100.0;1600.0;1.7847E7;0.0;33800.0;0.0
4078;Uezwil;2003-12-31;150.0;8261500.0;46300.0;436600.0;1600.0;1.6167E7;0.0;31100.0;0.0
4078;Uezwil;2002-12-31;189.0;9822800.0;43500.0;493500.0;1500.0;1.8444E7;0.0;36600.0;0.0
4078;Uezwil;2001-12-31;176.0;8966500.0;43300.0;477300.0;1600.0;1.3299E7;0.0;24500.0;0.0
4079;Unterlunkhofen;2017-12-31;791.0;6.26817E7;64100.0;3573552.0;3076.0;2.47804E8;0.0;398415.0;0.0
4079;Unterlunkhofen;2016-12-31;781.0;5.8992E7;62000.0;3373400.0;3000.0;2.1864E8;0.0;337400.0;0.0
4079;Unterlunkhofen;2015-12-31;763.0;5.56359E7;59800.0;3182600.0;2900.0;2.11732E8;0.0;367100.0;0.0
4079;Unterlunkhofen;2014-12-31;746.0;5.232E7;60300.0;2948700.0;2900.0;1.80122E8;0.0;306300.0;0.0
4079;Unterlunkhofen;2013-12-31;714.0;4.9664E7;58900.0;2876100.0;2900.0;1.63374E8;0.0;309000.0;0.0
4079;Unterlunkhofen;2012-12-31;736.0;5.25425E7;60500.0;3086700.0;2900.0;1.6702E8;0.0;316700.0;0.0
4079;Unterlunkhofen;2011-12-31;724.0;5.21156E7;61100.0;3088400.0;3000.0;1.62159E8;0.0;307400.0;0.0
4079;Unterlunkhofen;2010-12-31;704.0;5.04126E7;59800.0;2952800.0;2900.0;1.38626E8;0.0;256900.0;0.0
4079;Unterlunkhofen;2009-12-31;681.0;4.81558E7;58500.0;2828900.0;2700.0;1.3984E8;0.0;261000.0;0.0
4079;Unterlunkhofen;2008-12-31;678.0;4.63268E7;59500.0;2763100.0;2700.0;1.19829E8;0.0;254300.0;0.0
4079;Unterlunkhofen;2007-12-31;665.0;4.36033E7;57800.0;2595700.0;2600.0;1.26746E8;0.0;269500.0;0.0
4079;Unterlunkhofen;2006-12-31;664.0;4.52253E7;57000.0;2694200.0;2600.0;1.28591E8;0.0;274400.0;0.0
4079;Unterlunkhofen;2005-12-31;644.0;4.56128E7;57600.0;2787000.0;2600.0;1.28182E8;0.0;272400.0;0.0
4079;Unterlunkhofen;2004-12-31;641.0;4.47308E7;57300.0;2710900.0;2700.0;1.17024E8;0.0;247000.0;0.0
4079;Unterlunkhofen;2003-12-31;640.0;4.31809E7;56600.0;2535800.0;2500.0;1.10697E8;0.0;231300.0;0.0
4079;Unterlunkhofen;2002-12-31;624.0;4.44661E7;58300.0;2708800.0;2800.0;1.0152E8;0.0;210800.0;0.0
4079;Unterlunkhofen;2001-12-31;598.0;4.24193E7;57000.0;2724200.0;2800.0;9.7072E7;0.0;201200.0;0.0
4080;Villmergen;2017-12-31;4020.0;2.371418E8;52200.0;1.1894047E7;2192.0;5.85009E8;0.0;905003.0;0.0
4080;Villmergen;2016-12-31;3989.0;2.312111E8;51800.0;1.15864E7;2200.0;5.86483E8;0.0;922200.0;0.0
4080;Villmergen;2015-12-31;3922.0;2.238008E8;50800.0;1.11526E7;2100.0;5.23146E8;0.0;844400.0;0.0
4080;Villmergen;2014-12-31;3900.0;2.223326E8;50900.0;1.13551E7;2200.0;5.0052E8;0.0;804700.0;0.0
4080;Villmergen;2013-12-31;3816.0;2.193966E8;50600.0;1.15593E7;2300.0;4.9995E8;0.0;908000.0;0.0
4080;Villmergen;2012-12-31;3661.0;2.089934E8;50300.0;1.08902E7;2200.0;4.93439E8;0.0;894700.0;0.0
4080;Villmergen;2011-12-31;3445.0;1.946499E8;49500.0;1.0172E7;2100.0;4.64452E8;0.0;835300.0;0.0
4080;Villmergen;2010-12-31;3370.0;1.897945E8;49000.0;9936400.0;2100.0;4.60771E8;0.0;833200.0;0.0
4080;Villmergen;2009-12-31;3201.0;1.755439E8;48800.0;9028600.0;2100.0;4.32322E8;0.0;781900.0;0.0
4080;Villmergen;2008-12-31;3067.0;1.674462E8;49400.0;8799900.0;2100.0;4.01667E8;0.0;837400.0;0.0
4080;Villmergen;2007-12-31;2868.0;1.55203E8;48600.0;8140200.0;2000.0;4.31523E8;0.0;915500.0;0.0
4080;Villmergen;2006-12-31;2991.0;1.609275E8;47300.0;8212200.0;1900.0;4.27049E8;0.0;900000.0;0.0
4080;Villmergen;2005-12-31;2904.0;1.526705E8;46800.0;7588200.0;1900.0;4.06673E8;0.0;855400.0;0.0
4080;Villmergen;2004-12-31;2880.0;1.50089E8;46200.0;7343200.0;1900.0;3.79445E8;0.0;788600.0;0.0
4080;Villmergen;2003-12-31;2786.0;1.474245E8;47000.0;7334600.0;1900.0;3.83507E8;0.0;801100.0;0.0
4080;Villmergen;2002-12-31;2752.0;1.466047E8;47000.0;7282500.0;1900.0;3.79154E8;0.0;792200.0;0.0
4080;Villmergen;2001-12-31;2669.0;1.398948E8;47900.0;7221600.0;2100.0;3.37809E8;0.0;687700.0;0.0
4081;Widen;2017-12-31;2106.0;1.798981E8;61150.0;1.0410806E7;2837.0;1.096841E9;0.0;1824043.0;0.0
4081;Widen;2016-12-31;2101.0;1.784678E8;60100.0;1.02873E7;2800.0;1.02761E9;0.0;1667300.0;0.0
4081;Widen;2015-12-31;2053.0;1.590074E8;58800.0;9579200.0;2700.0;8.28854E8;0.0;1491300.0;0.0
4081;Widen;2014-12-31;2049.0;1.588959E8;59700.0;9738700.0;2900.0;8.50412E8;0.0;1537400.0;0.0
4081;Widen;2013-12-31;2069.0;1.563886E8;59500.0;9582200.0;2900.0;7.98498E8;0.0;1595700.0;0.0
4081;Widen;2012-12-31;2080.0;1.593578E8;58600.0;9801500.0;2700.0;7.63117E8;0.0;1512200.0;0.0
4081;Widen;2011-12-31;2054.0;1.506341E8;58700.0;9226000.0;2800.0;6.68847E8;0.0;1306400.0;0.0
4081;Widen;2010-12-31;2054.0;1.538565E8;58500.0;9440900.0;2800.0;6.68891E8;0.0;1305800.0;0.0
4081;Widen;2009-12-31;2072.0;1.529575E8;57800.0;9260500.0;2800.0;6.1878E8;0.0;1197500.0;0.0
4081;Widen;2008-12-31;2083.0;1.538156E8;57200.0;9896700.0;2700.0;5.695E8;0.0;1265400.0;0.0
4081;Widen;2007-12-31;2058.0;1.545854E8;55900.0;1.0138E7;2600.0;6.29271E8;0.0;1415900.0;0.0
4081;Widen;2006-12-31;2085.0;1.55084E8;54900.0;1.03083E7;2500.0;7.20713E8;0.0;1652700.0;0.0
4081;Widen;2005-12-31;2009.0;1.443892E8;54300.0;9299900.0;2500.0;6.42815E8;0.0;1455600.0;0.0
4081;Widen;2004-12-31;2047.0;1.448174E8;54600.0;9134300.0;2500.0;5.49882E8;0.0;1222400.0;0.0
4081;Widen;2003-12-31;1899.0;1.33809E8;56400.0;8362400.0;2500.0;5.0248E8;0.0;1112000.0;0.0
4081;Widen;2002-12-31;1979.0;1.38363E8;55400.0;8690100.0;2500.0;4.86844E8;0.0;1075800.0;0.0
4081;Widen;2001-12-31;1893.0;1.317651E8;56000.0;8671100.0;2800.0;4.64946E8;0.0;1017700.0;0.0
4082;Wohlen (AG);2017-12-31;8662.0;4.902623E8;48250.0;2.453779E7;1872.0;1.590085E9;0.0;2531753.0;0.0
4082;Wohlen (AG);2016-12-31;8580.0;4.751073E8;47400.0;2.35794E7;1800.0;1.561717E9;0.0;2484600.0;0.0
4082;Wohlen (AG);2015-12-31;8428.0;4.681422E8;47000.0;2.31267E7;1800.0;1.392987E9;0.0;2334000.0;0.0
4082;Wohlen (AG);2014-12-31;8422.0;4.6241E8;46500.0;2.32105E7;1800.0;1.406108E9;0.0;2354400.0;0.0
4082;Wohlen (AG);2013-12-31;8292.0;4.479175E8;46400.0;2.3028E7;1800.0;1.410392E9;0.0;2644400.0;0.0
4082;Wohlen (AG);2012-12-31;8137.0;4.372976E8;45600.0;2.24176E7;1800.0;1.33516E9;0.0;2487200.0;0.0
4082;Wohlen (AG);2011-12-31;8005.0;4.302058E8;46000.0;2.21062E7;1800.0;1.262807E9;0.0;2335900.0;0.0
4082;Wohlen (AG);2010-12-31;7890.0;4.232141E8;45600.0;2.16403E7;1800.0;1.185594E9;0.0;2177700.0;0.0
4082;Wohlen (AG);2009-12-31;7814.0;4.150372E8;45900.0;2.10713E7;1800.0;1.207454E9;0.0;2234300.0;0.0
4082;Wohlen (AG);2008-12-31;7686.0;4.02743E8;45400.0;2.08886E7;1800.0;1.135848E9;0.0;2427100.0;0.0
4082;Wohlen (AG);2007-12-31;7511.0;3.881841E8;44900.0;1.9947E7;1700.0;1.25783E9;0.0;2726400.0;0.0
4082;Wohlen (AG);2006-12-31;7726.0;4.00199E8;44000.0;2.025E7;1600.0;1.272521E9;0.0;2764800.0;0.0
4082;Wohlen (AG);2005-12-31;7618.0;3.878189E8;43800.0;1.92497E7;1600.0;1.202126E9;0.0;2596100.0;0.0
4082;Wohlen (AG);2004-12-31;7488.0;3.799603E8;43600.0;1.87437E7;1600.0;1.117555E9;0.0;2394800.0;0.0
4082;Wohlen (AG);2003-12-31;7350.0;3.741425E8;44400.0;1.83584E7;1700.0;1.09995E9;0.0;2354400.0;0.0
4082;Wohlen (AG);2002-12-31;7256.0;3.731251E8;44300.0;1.83615E7;1700.0;1.052166E9;0.0;2238500.0;0.0
4082;Wohlen (AG);2001-12-31;7012.0;3.62418E8;44200.0;1.90642E7;1800.0;1.107697E9;0.0;2381600.0;0.0
4083;Zufikon;2017-12-31;2565.0;1.834213E8;57100.0;1.0000187E7;2522.0;7.6752E8;0.0;1224061.0;0.0
4083;Zufikon;2016-12-31;2518.0;1.789487E8;55700.0;9886000.0;2500.0;7.82171E8;0.0;1256800.0;0.0
4083;Zufikon;2015-12-31;2497.0;1.747999E8;54800.0;9648900.0;2500.0;7.07009E8;0.0;1249200.0;0.0
4083;Zufikon;2014-12-31;2502.0;1.693992E8;55300.0;9414200.0;2600.0;6.62469E8;0.0;1157400.0;0.0
4083;Zufikon;2013-12-31;2467.0;1.669877E8;54100.0;9497000.0;2600.0;6.24827E8;0.0;1208800.0;0.0
4083;Zufikon;2012-12-31;2415.0;1.619724E8;54800.0;9146500.0;2600.0;5.75277E8;0.0;1108900.0;0.0
4083;Zufikon;2011-12-31;2406.0;1.59379E8;54400.0;8955800.0;2500.0;5.36386E8;0.0;1029000.0;0.0
4083;Zufikon;2010-12-31;2320.0;1.525127E8;53900.0;8546900.0;2400.0;5.41154E8;0.0;1045900.0;0.0
4083;Zufikon;2009-12-31;2277.0;1.448423E8;53300.0;8065400.0;2400.0;4.88446E8;0.0;932200.0;0.0
4083;Zufikon;2008-12-31;2225.0;1.400508E8;52100.0;8185800.0;2300.0;4.53304E8;0.0;992800.0;0.0
4083;Zufikon;2007-12-31;2200.0;1.353578E8;51000.0;7825000.0;2200.0;4.89998E8;0.0;1082900.0;0.0
4083;Zufikon;2006-12-31;2167.0;1.329386E8;49900.0;7744100.0;2100.0;5.0086E8;0.0;1114200.0;0.0
4083;Zufikon;2005-12-31;2021.0;1.23723E8;49200.0;7152200.0;2100.0;4.57367E8;0.0;1010300.0;0.0
4083;Zufikon;2004-12-31;1970.0;1.214003E8;49800.0;6943300.0;2100.0;4.30928E8;0.0;948000.0;0.0
4083;Zufikon;2003-12-31;1933.0;1.228523E8;50300.0;7144200.0;2100.0;4.20437E8;0.0;922000.0;0.0
4083;Zufikon;2002-12-31;1959.0;1.213361E8;48900.0;6946100.0;2000.0;3.97092E8;0.0;867500.0;0.0
4083;Zufikon;2001-12-31;1898.0;1.210057E8;48600.0;7537000.0;2200.0;4.1746E8;0.0;919800.0;0.0
4084;Islisberg;2017-12-31;355.0;2.98446E7;65600.0;1687207.0;3279.0;1.02914E8;0.0;164506.0;0.0
4084;Islisberg;2016-12-31;351.0;2.89775E7;65000.0;1618200.0;3000.0;9.2211E7;0.0;145700.0;0.0
4084;Islisberg;2015-12-31;341.0;2.61388E7;62600.0;1492100.0;3100.0;7.2257E7;0.0;120100.0;0.0
4084;Islisberg;2014-12-31;343.0;2.66115E7;63800.0;1543100.0;3300.0;7.3504E7;0.0;123700.0;0.0
4084;Islisberg;2013-12-31;333.0;2.59963E7;65000.0;1569600.0;3400.0;7.3553E7;0.0;138100.0;0.0
4084;Islisberg;2012-12-31;312.0;2.43754E7;66500.0;1434100.0;3400.0;6.7675E7;0.0;127200.0;0.0
4084;Islisberg;2011-12-31;265.0;1.91167E7;66800.0;1106600.0;3300.0;5.7224E7;0.0;106900.0;0.0
4084;Islisberg;2010-12-31;267.0;1.87459E7;64400.0;1076400.0;3200.0;5.8471E7;0.0;108700.0;0.0
4084;Islisberg;2009-12-31;264.0;1.84665E7;64200.0;1062100.0;3100.0;6.2508E7;0.0;116400.0;0.0
4084;Islisberg;2008-12-31;254.0;1.82095E7;64100.0;1104100.0;3000.0;5.0483E7;0.0;107200.0;0.0
4084;Islisberg;2007-12-31;241.0;1.6916E7;60800.0;1019200.0;2800.0;5.9006E7;0.0;129600.0;0.0
4084;Islisberg;2006-12-31;243.0;1.6671E7;56400.0;980900.0;2800.0;5.8269E7;0.0;128100.0;0.0
4084;Islisberg;2005-12-31;245.0;1.6608E7;56800.0;957100.0;2500.0;5.1317E7;0.0;111300.0;0.0
4084;Islisberg;2004-12-31;254.0;1.6187E7;55500.0;907300.0;2500.0;4.218E7;0.0;88300.0;0.0
4084;Islisberg;2003-12-31;250.0;1.58339E7;53600.0;894200.0;2600.0;4.1419E7;0.0;87200.0;0.0
4084;Islisberg;2002-12-31;228.0;1.42813E7;54500.0;793000.0;2400.0;3.9088E7;0.0;81300.0;0.0
4084;Islisberg;2001-12-31;204.0;1.34218E7;53400.0;816100.0;2700.0;3.1432E7;0.0;64700.0;0.0
4091;Auenstein;2017-12-31;923.0;6.91321E7;59500.0;3854575.0;2774.0;3.70397E8;0.0;610803.0;0.0
4091;Auenstein;2016-12-31;928.0;6.72352E7;59000.0;3721400.0;2700.0;3.36992E8;0.0;548500.0;0.0
4091;Auenstein;2015-12-31;916.0;6.44087E7;58100.0;3574600.0;2700.0;2.7151E8;0.0;464900.0;0.0
4091;Auenstein;2014-12-31;917.0;6.54554E7;57400.0;3724600.0;2700.0;2.64688E8;0.0;450200.0;0.0
4091;Auenstein;2013-12-31;925.0;6.40691E7;56000.0;3743100.0;2600.0;2.42809E8;0.0;453600.0;0.0
4091;Auenstein;2012-12-31;905.0;6.21392E7;57000.0;3525100.0;2700.0;2.29108E8;0.0;423200.0;0.0
4091;Auenstein;2011-12-31;888.0;6.18773E7;57200.0;3551000.0;2700.0;2.02456E8;0.0;365400.0;0.0
4091;Auenstein;2010-12-31;873.0;5.98069E7;55500.0;3338700.0;2700.0;1.97007E8;0.0;355000.0;0.0
4091;Auenstein;2009-12-31;857.0;5.85329E7;56300.0;3296700.0;2600.0;2.03373E8;0.0;374600.0;0.0
4091;Auenstein;2008-12-31;828.0;5.88852E7;57200.0;3642500.0;2700.0;2.24321E8;0.0;492200.0;0.0
4091;Auenstein;2007-12-31;830.0;5.71845E7;55100.0;3375500.0;2400.0;2.37669E8;0.0;523900.0;0.0
4091;Auenstein;2006-12-31;834.0;5.64445E7;51800.0;3456100.0;2300.0;2.35058E8;0.0;516400.0;0.0
4091;Auenstein;2005-12-31;801.0;5.18733E7;53700.0;3025200.0;2400.0;2.12159E8;0.0;460500.0;0.0
4091;Auenstein;2004-12-31;806.0;5.15083E7;53700.0;2960300.0;2300.0;2.02661E8;0.0;435600.0;0.0
4091;Auenstein;2003-12-31;776.0;4.85162E7;52800.0;2737800.0;2300.0;1.88463E8;0.0;400100.0;0.0
4091;Auenstein;2002-12-31;754.0;4.70051E7;52800.0;2644200.0;2200.0;1.69204E8;0.0;353000.0;0.0
4091;Auenstein;2001-12-31;735.0;4.31618E7;50800.0;2451900.0;2300.0;1.62191E8;0.0;336400.0;0.0
4092;Birr;2017-12-31;2212.0;1.263042E8;51550.0;6064208.0;2056.0;2.76916E8;0.0;408483.0;0.0
4092;Birr;2016-12-31;2219.0;1.241273E8;50600.0;6005700.0;2000.0;2.46662E8;0.0;366300.0;0.0
4092;Birr;2015-12-31;2193.0;1.201136E8;50500.0;5777000.0;2000.0;2.25445E8;0.0;355900.0;0.0
4092;Birr;2014-12-31;2190.0;1.184903E8;49600.0;5779400.0;2000.0;2.06457E8;0.0;318100.0;0.0
4092;Birr;2013-12-31;2154.0;1.180606E8;49800.0;5890300.0;2000.0;2.09737E8;0.0;368100.0;0.0
4092;Birr;2012-12-31;2097.0;1.124716E8;49100.0;5570300.0;1900.0;2.04807E8;0.0;361900.0;0.0
4092;Birr;2011-12-31;2060.0;1.114942E8;49000.0;5477700.0;2000.0;1.94909E8;0.0;343200.0;0.0
4092;Birr;2010-12-31;2007.0;1.061203E8;48500.0;5166500.0;1900.0;1.85331E8;0.0;326100.0;0.0
4092;Birr;2009-12-31;2043.0;1.074685E8;48500.0;5210700.0;1900.0;1.87928E8;0.0;329600.0;0.0
4092;Birr;2008-12-31;1986.0;1.049245E8;48300.0;5241500.0;1900.0;1.84325E8;0.0;378400.0;0.0
4092;Birr;2007-12-31;1919.0;1.003074E8;48600.0;4991800.0;1900.0;1.99186E8;0.0;413300.0;0.0
4092;Birr;2006-12-31;1914.0;1.003754E8;47000.0;4881800.0;1800.0;1.89481E8;0.0;389100.0;0.0
