BFSNR;NAME;DATUM;STEUERN;REGALIEN_KONZ;VERMOEG_ERTR;ENTGELTE;ANTEILE_BEITR;RUECKERST_GDE;BEITR_EIGE_RECH;DLF_BEITR;ENTNAHMEN;INTERNE_VERRECH;TOTAL
4138;Leutwil;2000-12-31;1371.6;15.4;129.8;235.9;319.6;75.6;45.5;0.0;53.4;53.4;86.3
4138;Leutwil;1999-12-31;1047.3;15.1;133.2;206.8;161.3;77.7;30.3;0.0;114.6;114.6;87.9
4138;Leutwil;1998-12-31;973.8;15.2;136.8;252.2;235.9;115.2;32.0;0.0;158.1;158.1;86.8
4138;Leutwil;1997-12-31;1118.9;16.0;139.1;261.6;276.0;108.8;31.8;0.0;1.0;1.0;86.9
4138;Leutwil;1996-12-31;1039.7;15.6;165.9;231.7;252.3;145.4;31.2;0.0;1.7;1.7;82.1
4138;Leutwil;1995-12-31;990.2;15.2;160.7;234.0;75.3;126.3;29.1;0.0;115.5;115.5;81.5
4138;Leutwil;1994-12-31;966.3;14.6;154.5;271.6;139.2;175.1;31.8;0.0;3.0;3.0;45.2
4138;Leutwil;1993-12-31;892.2;23.8;158.1;220.7;87.9;144.4;29.4;0.0;119.7;119.7;49.6
4138;Leutwil;1992-12-31;1009.5;12.8;166.6;250.1;78.7;140.2;28.8;0.0;0.0;0.0;48.3
4138;Leutwil;1991-12-31;838.9;11.3;108.5;213.0;81.2;95.4;33.3;0.0;10.3;10.3;46.8
4138;Leutwil;1990-12-31;839.0;10.5;85.0;196.6;98.6;90.4;23.2;0.1;0.0;0.0;50.2
4138;Leutwil;1989-12-31;878.8;11.1;80.4;171.8;118.7;73.1;15.4;6.6;0.0;0.0;44.4
4138;Leutwil;1988-12-31;694.6;10.9;91.4;149.9;54.6;89.2;15.3;35.1;13.6;13.6;37.2
4139;Menziken;2013-12-31;11643.7;161.3;469.4;6055.9;1790.0;3847.2;469.8;0.0;116.4;116.4;1080.1
4139;Menziken;2012-12-31;12228.2;170.5;471.8;6344.1;1769.0;3760.8;614.0;0.0;115.6;115.6;1095.9
4139;Menziken;2011-12-31;11432.4;182.7;513.3;6409.5;1859.0;3104.7;1508.3;0.0;53.9;53.9;1084.0
4139;Menziken;2010-12-31;11713.9;63.8;479.6;6450.3;589.0;3003.7;430.4;0.0;105.1;105.1;1024.0
4139;Menziken;2009-12-31;11343.7;173.7;573.7;6241.3;1901.0;2895.3;369.2;0.0;10.5;10.5;990.7
4139;Menziken;2008-12-31;11182.9;196.7;666.5;6232.7;1715.0;3233.3;516.7;0.0;24.5;24.5;984.0
4139;Menziken;2007-12-31;10769.4;194.6;757.4;5602.6;1361.5;2623.2;473.5;0.0;37.0;37.0;921.5
4139;Menziken;2006-12-31;10329.8;196.3;480.7;5611.3;1056.5;2580.4;957.0;0.0;2.9;2.9;981.2
4139;Menziken;2005-12-31;10169.3;188.9;434.7;5880.3;314.4;2536.5;378.1;0.0;0.0;0.0;1016.8
4139;Menziken;2004-12-31;10265.5;182.4;414.0;5132.5;391.1;2726.2;412.9;0.0;33.7;33.7;977.3
4139;Menziken;2003-12-31;10373.0;187.7;342.4;4494.2;119.7;2249.4;349.1;0.0;50.7;50.7;979.6
4139;Menziken;2002-12-31;10336.6;200.0;333.0;4077.9;0.0;2480.5;607.0;0.0;213.8;213.8;1049.4
4139;Menziken;2001-12-31;9920.6;203.8;370.0;4677.4;14.6;2608.5;674.6;0.0;18.9;18.9;1042.3
4139;Menziken;2000-12-31;9940.1;220.7;981.7;3799.1;0.0;2664.1;519.2;0.0;19.4;19.4;1076.2
4139;Menziken;1999-12-31;9852.1;232.7;318.0;10762.8;29.7;2524.9;508.6;0.0;107.0;107.0;1106.8
4139;Menziken;1998-12-31;11065.7;291.5;397.5;11079.3;0.0;2391.1;649.4;0.0;71.5;71.5;1116.9
4139;Menziken;1997-12-31;9708.5;281.2;344.9;10785.6;335.5;2311.1;675.6;0.0;548.2;548.2;1070.0
4139;Menziken;1996-12-31;10445.2;299.5;267.1;3315.8;0.0;2206.8;532.3;6.2;23.9;23.9;879.0
4139;Menziken;1995-12-31;9393.5;208.6;271.6;3248.5;139.2;2214.2;452.7;0.0;160.0;160.0;781.7
4139;Menziken;1994-12-31;9622.2;218.1;259.9;3228.5;0.0;2005.8;449.0;0.0;14.1;14.1;753.2
4139;Menziken;1993-12-31;8904.3;132.7;294.7;2964.8;0.0;1470.8;219.7;0.0;10.7;10.7;774.9
4139;Menziken;1992-12-31;8082.2;136.2;221.1;2700.4;0.0;1133.1;240.8;10.0;0.0;0.0;868.9
4139;Menziken;1991-12-31;8132.7;122.1;331.4;2592.1;0.0;1100.7;179.2;0.0;1.6;1.6;794.4
4139;Menziken;1990-12-31;7610.2;111.0;330.4;2674.4;0.0;857.2;214.6;1.2;0.0;0.0;659.6
4139;Menziken;1989-12-31;7912.2;123.7;303.0;2218.7;0.0;695.7;187.7;7.5;0.0;0.0;691.3
4139;Menziken;1988-12-31;7437.8;106.0;183.1;1914.2;0.0;607.3;189.3;69.2;2.3;2.3;617.8
4140;Oberkulm;2013-12-31;5520.8;56.4;25.1;1016.2;2.8;229.3;174.8;0.0;1048.3;1048.3;176.4
4140;Oberkulm;2012-12-31;5238.1;55.3;273.5;1232.8;1301.0;813.9;82.2;0.0;137.2;137.2;271.2
4140;Oberkulm;2011-12-31;5613.8;56.3;1214.5;1769.2;1585.0;712.5;64.0;0.0;21.5;21.5;261.1
4140;Oberkulm;2010-12-31;4762.6;65.2;182.0;1441.5;299.0;663.1;26.6;0.0;1051.6;1051.6;255.4
4140;Oberkulm;2009-12-31;4682.7;65.8;166.4;1259.3;853.0;709.8;26.3;0.0;439.4;439.4;269.9
4140;Oberkulm;2008-12-31;5086.5;69.8;222.0;1243.6;1033.0;683.8;164.3;0.0;238.3;238.3;246.8
4140;Oberkulm;2007-12-31;5102.7;63.9;185.6;1145.0;67.9;654.3;68.2;0.0;411.7;411.7;234.3
4140;Oberkulm;2006-12-31;4710.7;64.0;176.3;1287.4;69.1;668.5;104.7;0.0;219.8;219.8;227.3
4140;Oberkulm;2005-12-31;4566.3;62.3;161.9;1268.3;0.0;502.3;116.0;0.0;5.9;5.9;260.4
4140;Oberkulm;2004-12-31;4296.3;68.1;166.6;1105.3;0.0;334.6;134.2;0.0;5.8;5.8;270.6
4140;Oberkulm;2003-12-31;4549.4;69.7;161.2;1136.7;0.0;334.3;118.2;0.0;3.6;3.6;262.9
4140;Oberkulm;2002-12-31;4072.4;70.4;183.6;1132.8;0.0;303.3;106.6;0.0;128.4;128.4;233.2
4140;Oberkulm;2001-12-31;4036.0;88.4;250.9;2265.9;0.0;385.2;91.3;0.0;6.5;6.5;242.2
4140;Oberkulm;2000-12-31;4033.1;101.6;228.9;2922.7;0.0;404.1;85.0;0.0;6.5;6.5;257.8
4140;Oberkulm;1999-12-31;4003.0;101.2;206.2;3000.0;0.0;242.4;77.1;0.0;5.9;5.9;260.4
4140;Oberkulm;1998-12-31;4273.5;98.1;180.3;2868.8;0.0;307.6;106.9;0.0;0.4;0.4;251.8
4140;Oberkulm;1997-12-31;4223.3;75.8;179.2;2698.0;9.8;251.8;76.0;0.0;1.3;1.3;239.0
4140;Oberkulm;1996-12-31;4222.9;77.7;215.1;2788.4;237.2;284.3;84.1;0.0;3.6;3.6;221.9
4140;Oberkulm;1995-12-31;4193.3;72.4;481.2;2015.7;33.5;217.0;118.4;0.0;12.4;12.4;226.9
4140;Oberkulm;1994-12-31;3935.3;74.9;293.3;2863.1;159.7;165.4;153.0;0.0;4.8;4.8;239.3
4140;Oberkulm;1993-12-31;3568.3;44.5;290.3;1926.9;0.0;189.0;78.3;0.0;251.2;251.2;191.1
4140;Oberkulm;1992-12-31;3747.2;16.5;219.4;1854.2;0.0;207.8;78.1;0.0;196.1;196.1;195.2
4140;Oberkulm;1991-12-31;3363.4;14.8;147.3;1832.6;0.0;139.0;98.8;1.7;20.9;20.9;165.1
4140;Oberkulm;1990-12-31;3340.4;12.6;164.2;1789.9;0.0;123.7;72.5;0.0;6.4;6.4;134.8
4140;Oberkulm;1989-12-31;2892.9;15.6;106.5;1596.1;0.0;124.8;49.1;2.7;15.6;15.6;132.6
4140;Oberkulm;1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4141;Reinach (AG);2013-12-31;17151.7;316.1;642.8;6663.0;1215.0;3950.6;460.4;0.0;963.4;963.4;696.3
4141;Reinach (AG);2012-12-31;16553.0;317.9;792.6;7208.9;2782.0;4209.6;550.1;0.0;375.4;375.4;620.7
4141;Reinach (AG);2011-12-31;16611.2;325.4;3377.3;6694.4;728.0;3912.9;760.9;0.0;1019.1;1019.1;621.2
4141;Reinach (AG);2010-12-31;15104.2;284.8;644.1;7409.3;0.0;4029.9;751.0;0.0;2341.9;2341.9;537.6
4141;Reinach (AG);2009-12-31;17189.7;291.5;716.0;6177.7;460.0;3817.9;812.8;0.0;44.7;44.7;641.1
4141;Reinach (AG);2008-12-31;17550.7;323.6;761.0;5998.8;836.0;3635.4;899.4;0.0;14.9;14.9;628.2
4141;Reinach (AG);2007-12-31;17486.7;329.2;768.4;5341.4;1047.5;3833.4;444.3;0.0;22.9;22.9;626.7
4141;Reinach (AG);2006-12-31;16720.0;324.9;776.5;5001.9;271.6;3640.6;494.6;0.0;0.0;0.0;701.4
4141;Reinach (AG);2005-12-31;14857.9;324.7;863.9;4870.2;1101.5;2269.0;635.7;0.0;294.1;294.1;733.1
4141;Reinach (AG);2004-12-31;14292.4;318.4;657.6;4383.1;1093.4;1931.0;620.4;0.0;0.0;0.0;867.7
4141;Reinach (AG);2003-12-31;13526.6;319.8;714.9;4449.9;0.0;1569.6;481.4;0.0;60.8;60.8;889.5
4141;Reinach (AG);2002-12-31;13327.5;301.1;740.7;4078.0;0.0;1763.4;462.8;0.0;522.3;522.3;875.1
4141;Reinach (AG);2001-12-31;12653.6;311.7;777.3;4064.3;0.0;1445.0;516.9;0.0;764.6;764.6;746.9
4141;Reinach (AG);2000-12-31;14521.5;309.5;859.6;4031.0;0.0;1393.6;472.9;0.0;0.0;0.0;769.9
4141;Reinach (AG);1999-12-31;14361.6;351.9;723.8;14951.7;0.0;1466.4;500.6;0.0;0.0;0.0;990.5
4141;Reinach (AG);1998-12-31;15036.1;348.5;823.0;15147.1;0.0;1540.1;522.0;0.0;0.0;0.0;957.4
4141;Reinach (AG);1997-12-31;14314.5;344.5;727.7;14512.9;0.0;1487.5;752.2;16.8;0.0;0.0;996.6
4141;Reinach (AG);1996-12-31;13973.1;348.1;797.9;14604.9;0.0;1418.3;606.1;13.2;0.0;0.0;971.7
4141;Reinach (AG);1995-12-31;14120.4;334.9;755.5;14094.4;0.0;1324.5;490.5;16.6;0.0;0.0;851.1
4141;Reinach (AG);1994-12-31;13843.0;306.2;691.3;13941.7;0.0;1138.5;434.5;17.0;0.0;0.0;888.2
4141;Reinach (AG);1993-12-31;13531.5;284.9;1883.1;12647.6;0.0;1035.1;290.3;61.7;313.7;313.7;851.4
4141;Reinach (AG);1992-12-31;12492.6;262.0;714.8;12310.7;0.0;1054.5;205.2;39.4;0.0;0.0;732.5
4141;Reinach (AG);1991-12-31;12271.4;15.4;768.6;11520.1;0.0;859.2;172.9;20.6;0.0;0.0;634.9
4141;Reinach (AG);1990-12-31;11306.9;13.9;755.9;11180.6;0.0;748.4;195.4;55.8;0.0;0.0;528.4
4141;Reinach (AG);1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4141;Reinach (AG);1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4142;Schlossrued;2013-12-31;1602.8;20.1;21.3;510.4;936.0;236.7;28.2;0.0;552.5;552.5;309.9
4142;Schlossrued;2012-12-31;1606.4;19.3;25.7;584.7;1009.0;191.0;21.1;0.0;231.6;231.6;308.7
4142;Schlossrued;2011-12-31;1658.1;19.5;28.6;535.0;692.0;201.8;31.8;0.0;401.2;401.2;244.7
4142;Schlossrued;2010-12-31;1509.3;24.2;32.4;529.3;0.0;289.6;70.6;0.0;1154.5;1154.5;307.4
4142;Schlossrued;2009-12-31;1770.1;25.8;37.3;548.4;711.0;324.8;106.1;0.0;9.3;9.3;306.7
4142;Schlossrued;2008-12-31;2300.9;26.8;42.6;533.0;701.0;323.9;99.5;0.0;72.9;72.9;296.2
4142;Schlossrued;2007-12-31;1805.6;25.2;37.2;543.6;628.5;280.3;70.0;0.0;27.6;27.6;282.4
4142;Schlossrued;2006-12-31;1591.1;26.4;42.7;519.2;760.0;285.2;126.2;0.0;18.2;18.2;285.4
4142;Schlossrued;2005-12-31;1627.8;25.7;34.5;486.8;539.2;190.9;78.2;0.0;12.5;12.5;272.5
4142;Schlossrued;2004-12-31;1404.6;28.0;38.5;405.4;1026.6;214.4;90.3;0.0;57.6;57.6;291.8
4142;Schlossrued;2003-12-31;1568.9;28.0;44.3;440.6;904.5;203.7;80.6;0.0;66.3;66.3;252.0
4142;Schlossrued;2002-12-31;1108.2;29.1;53.5;442.6;592.1;172.0;76.5;0.0;545.7;545.7;245.1
4142;Schlossrued;2001-12-31;1167.2;29.1;68.0;371.6;789.6;145.4;74.2;0.0;182.0;182.0;256.7
4142;Schlossrued;2000-12-31;1478.3;29.9;67.0;407.5;869.8;148.4;77.1;0.0;68.4;68.4;241.9
4142;Schlossrued;1999-12-31;1264.2;29.6;63.9;388.6;738.4;131.5;61.5;0.0;217.0;217.0;226.0
4142;Schlossrued;1998-12-31;1255.7;29.4;63.7;424.3;913.7;130.1;62.2;0.0;111.0;111.0;123.6
4142;Schlossrued;1997-12-31;1464.0;29.6;61.9;386.7;868.5;131.5;62.6;0.0;73.5;73.5;131.6
4142;Schlossrued;1996-12-31;1260.6;28.7;122.7;413.9;629.7;103.7;59.6;0.0;571.4;571.4;143.4
4142;Schlossrued;1995-12-31;1248.0;28.3;28.8;387.1;704.1;128.0;63.6;0.0;434.2;434.2;136.6
4142;Schlossrued;1994-12-31;1262.8;28.0;46.7;333.2;474.2;131.4;70.7;0.0;848.7;848.7;93.0
4142;Schlossrued;1993-12-31;1225.6;25.2;82.3;301.4;600.4;133.8;132.3;0.0;458.4;458.4;84.9
4142;Schlossrued;1992-12-31;966.9;41.6;417.7;299.4;522.6;131.5;64.5;0.0;556.3;556.3;92.7
4142;Schlossrued;1991-12-31;1108.9;22.3;386.5;229.3;446.5;104.8;53.7;0.0;437.0;437.0;84.6
4142;Schlossrued;1990-12-31;908.6;21.7;248.8;197.3;424.9;103.9;80.1;0.2;292.9;292.9;63.0
4142;Schlossrued;1989-12-31;880.5;22.2;19.9;175.0;422.9;104.1;57.4;10.7;238.5;238.5;51.0
4142;Schlossrued;1988-12-31;947.1;22.4;22.8;189.9;332.7;86.9;67.4;97.9;68.2;68.2;46.7
4143;Schmiedrued;2013-12-31;2105.9;25.0;51.9;757.5;1298.0;156.2;38.9;0.0;6.6;6.6;123.3
4143;Schmiedrued;2012-12-31;1899.5;24.6;50.9;640.3;1419.0;164.3;47.5;0.0;17.1;17.1;121.0
4143;Schmiedrued;2011-12-31;1850.3;24.8;53.7;620.1;1386.0;173.4;42.4;0.0;0.0;0.0;111.9
4143;Schmiedrued;2010-12-31;1871.3;29.2;64.9;669.0;986.0;142.1;34.7;0.0;102.5;102.5;131.2
4143;Schmiedrued;2009-12-31;1777.7;30.1;62.8;725.9;1565.0;136.3;124.1;0.0;9.3;9.3;133.2
4143;Schmiedrued;2008-12-31;1979.3;31.8;60.8;736.7;1557.0;163.3;68.6;0.0;11.7;11.7;119.4
4143;Schmiedrued;2007-12-31;1827.5;29.4;69.3;641.4;1137.3;166.1;44.7;0.0;97.0;97.0;138.7
4143;Schmiedrued;2006-12-31;1538.4;30.4;59.1;535.1;741.8;212.8;73.5;0.0;205.1;205.1;127.8
4143;Schmiedrued;2005-12-31;1634.6;30.1;52.4;620.5;800.1;255.1;78.1;0.0;5.6;5.6;129.3
4143;Schmiedrued;2004-12-31;1792.9;31.5;53.3;558.0;1096.8;244.6;105.4;0.0;0.0;0.0;128.6
4143;Schmiedrued;2003-12-31;1729.0;33.1;55.0;581.2;927.2;226.0;92.1;0.0;1.1;1.1;127.7
4143;Schmiedrued;2002-12-31;1481.7;35.1;58.5;572.4;864.1;237.8;92.4;0.0;69.6;69.6;107.7
4143;Schmiedrued;2001-12-31;1585.6;35.7;63.8;549.8;750.6;193.6;81.7;0.0;39.7;39.7;96.0
4143;Schmiedrued;2000-12-31;1590.9;36.0;70.0;547.7;763.8;246.8;85.9;0.0;0.0;0.0;106.1
4143;Schmiedrued;1999-12-31;1685.0;35.6;61.5;471.4;838.1;277.1;80.5;0.0;0.6;0.6;111.8
4143;Schmiedrued;1998-12-31;1637.5;35.2;61.5;456.0;782.4;269.2;87.5;0.0;4.8;4.8;117.4
4143;Schmiedrued;1997-12-31;1574.6;36.0;70.4;411.8;874.7;269.3;76.1;0.0;3.8;3.8;116.6
4143;Schmiedrued;1996-12-31;1662.1;34.5;67.1;363.8;679.4;238.1;92.0;0.0;76.3;76.3;109.4
4143;Schmiedrued;1995-12-31;1475.5;32.6;70.6;401.4;604.5;238.4;78.0;0.0;407.5;407.5;75.2
4143;Schmiedrued;1994-12-31;1625.6;32.7;222.4;364.2;572.5;217.5;91.5;0.0;375.2;375.2;96.5
4143;Schmiedrued;1993-12-31;1423.1;48.8;148.7;265.7;529.0;222.2;83.2;0.0;348.5;348.5;83.2
4143;Schmiedrued;1992-12-31;1254.5;24.1;73.7;251.0;513.6;214.4;175.6;0.0;372.3;372.3;69.0
4143;Schmiedrued;1991-12-31;1310.8;21.7;51.2;182.8;379.0;223.6;53.2;0.0;255.5;255.5;55.8
4143;Schmiedrued;1990-12-31;1162.7;21.7;47.4;222.5;395.6;125.1;38.8;0.0;295.5;295.5;45.6
4143;Schmiedrued;1989-12-31;1035.2;21.9;41.3;162.3;463.8;121.0;31.3;7.9;38.3;38.3;27.3
4143;Schmiedrued;1988-12-31;1123.3;21.7;41.4;130.8;0.0;112.9;25.1;151.8;319.7;319.7;38.2
4144;Schöftland;2013-12-31;9679.7;194.7;415.0;6692.8;0.0;2722.7;774.5;0.0;126.4;126.4;1336.0
4144;Schöftland;2012-12-31;9551.0;194.2;484.7;6897.5;0.0;2603.6;776.7;0.0;101.6;101.6;1302.3
4144;Schöftland;2011-12-31;9125.4;232.6;465.0;7927.3;0.0;2604.1;815.6;0.0;20.6;20.6;1282.2
4144;Schöftland;2010-12-31;8735.4;204.1;474.4;6616.7;0.0;2789.4;621.2;0.0;12.5;12.5;1291.1
4144;Schöftland;2009-12-31;8524.0;192.3;922.9;6269.2;103.0;2507.6;865.7;12.0;55.4;55.4;1165.3
4144;Schöftland;2008-12-31;8363.6;313.2;684.3;5709.5;124.0;2358.7;968.4;0.0;12.5;12.5;1062.6
4144;Schöftland;2007-12-31;7640.5;312.1;1301.1;5621.3;62.0;2562.2;583.7;0.0;10.5;10.5;1184.5
4144;Schöftland;2006-12-31;7770.6;278.3;985.5;5797.2;54.2;2037.5;679.1;0.0;31.4;31.4;982.1
4144;Schöftland;2005-12-31;6901.1;278.3;453.9;5602.0;0.0;2080.3;704.7;0.0;14.9;14.9;1130.7
4144;Schöftland;2004-12-31;7258.0;278.3;442.0;5270.7;0.0;2246.2;354.4;0.0;0.0;0.0;1141.6
4144;Schöftland;2003-12-31;6648.2;253.5;453.3;5396.8;0.0;2072.3;193.3;0.0;9.2;9.2;934.6
4144;Schöftland;2002-12-31;6095.0;254.2;562.9;5762.4;0.0;2246.2;140.4;0.0;9.5;9.5;1348.7
4144;Schöftland;2001-12-31;6162.2;182.4;514.0;5403.3;0.0;1962.9;127.9;0.0;0.0;0.0;1028.4
4144;Schöftland;2000-12-31;6069.7;183.0;453.7;4818.4;0.0;1902.6;111.7;4.2;0.0;0.0;1039.6
4144;Schöftland;1999-12-31;5852.4;183.2;676.0;4982.4;0.0;1824.3;114.3;0.0;0.0;0.0;848.5
4144;Schöftland;1998-12-31;6236.5;184.3;437.9;4905.2;0.0;1867.9;96.4;11.3;0.0;0.0;935.7
4144;Schöftland;1997-12-31;5715.7;174.3;1638.2;4508.2;0.0;1715.7;137.0;7.5;0.0;0.0;913.8
4144;Schöftland;1996-12-31;6062.9;177.6;1032.9;4508.5;607.3;1921.2;106.7;4.5;0.0;0.0;922.8
4144;Schöftland;1995-12-31;5627.4;156.4;402.3;4282.9;133.3;1969.7;87.8;9.4;277.5;277.5;908.5
4144;Schöftland;1994-12-31;5727.6;155.9;622.4;4216.1;322.7;2179.4;112.4;3.3;297.3;297.3;902.2
4144;Schöftland;1993-12-31;5000.4;173.4;421.0;3571.2;0.0;1991.5;80.7;11.6;774.9;774.9;822.6
4144;Schöftland;1992-12-31;5189.6;186.6;307.5;3332.2;19.8;1712.8;80.1;2.7;780.5;780.5;774.0
4144;Schöftland;1991-12-31;4730.1;168.8;267.2;3357.1;0.0;1337.8;81.9;19.1;470.9;470.9;702.5
4144;Schöftland;1990-12-31;4730.3;160.8;294.0;2971.2;88.2;1001.1;59.5;11.2;0.0;0.0;580.2
4144;Schöftland;1989-12-31;4152.3;165.6;217.4;2783.9;187.2;895.5;57.6;27.1;0.0;0.0;504.5
4144;Schöftland;1988-12-31;4359.0;156.9;203.1;2759.7;0.0;892.2;81.6;57.6;0.5;0.5;516.9
4145;Teufenthal (AG);2013-12-31;3708.7;132.4;575.9;2434.0;323.0;557.3;54.5;0.0;247.0;247.0;435.8
4145;Teufenthal (AG);2012-12-31;3302.4;130.4;568.3;2483.6;442.0;430.8;128.3;0.0;333.0;333.0;428.4
4145;Teufenthal (AG);2011-12-31;3250.1;135.3;629.5;2212.2;179.0;415.8;28.2;0.0;333.1;333.1;405.4
4145;Teufenthal (AG);2010-12-31;3221.3;163.9;677.9;2264.7;47.0;213.4;16.9;0.0;192.6;192.6;409.6
4145;Teufenthal (AG);2009-12-31;3238.3;159.3;728.6;2210.7;992.0;239.6;42.7;0.0;136.3;136.3;417.0
4145;Teufenthal (AG);2008-12-31;3041.1;80.8;688.2;2274.5;1106.0;269.9;62.0;0.0;55.2;55.2;379.9
4145;Teufenthal (AG);2007-12-31;3057.1;80.3;680.4;2148.8;63.4;344.6;60.3;0.0;11.3;11.3;370.6
4145;Teufenthal (AG);2006-12-31;2793.7;109.2;723.7;2127.9;60.4;418.2;135.2;0.0;228.4;228.4;365.1
4145;Teufenthal (AG);2005-12-31;2846.8;116.5;441.2;1978.1;0.0;423.1;91.6;0.0;221.3;221.3;416.6
4145;Teufenthal (AG);2004-12-31;2945.2;168.6;249.7;2117.4;0.0;420.6;89.2;0.0;39.1;39.1;377.6
4145;Teufenthal (AG);2003-12-31;2686.6;181.5;261.3;2200.0;0.0;486.7;88.8;0.0;40.2;40.2;385.1
4145;Teufenthal (AG);2002-12-31;2717.4;73.3;283.2;2165.0;0.0;576.5;69.9;0.0;82.1;82.1;392.6
4145;Teufenthal (AG);2001-12-31;2433.9;96.4;298.1;2100.8;0.0;465.8;75.0;0.0;139.2;139.2;369.5
4145;Teufenthal (AG);2000-12-31;2484.5;81.8;287.6;2960.0;0.0;476.6;75.5;0.0;0.0;0.0;366.8
4145;Teufenthal (AG);1999-12-31;2831.6;76.9;249.3;2403.8;0.0;472.2;74.5;0.0;10.8;10.8;412.5
4145;Teufenthal (AG);1998-12-31;2875.8;79.4;253.7;2314.7;0.0;407.3;81.5;0.0;17.6;17.6;365.6
4145;Teufenthal (AG);1997-12-31;2826.8;74.8;266.1;2242.5;0.0;353.8;66.6;0.0;0.0;0.0;370.6
4145;Teufenthal (AG);1996-12-31;2769.4;79.2;306.2;2263.5;368.4;422.7;47.4;0.0;6.8;6.8;360.8
4145;Teufenthal (AG);1995-12-31;2856.0;68.7;379.3;2142.7;349.4;330.6;42.5;0.0;0.2;0.2;370.8
4145;Teufenthal (AG);1994-12-31;2806.4;67.3;376.6;1949.7;357.9;368.3;129.1;0.1;33.9;33.9;359.8
4145;Teufenthal (AG);1993-12-31;...;...;...;...;...;...;...;...;...;...;...
4145;Teufenthal (AG);1992-12-31;...;...;...;...;...;...;...;...;...;...;...
4145;Teufenthal (AG);1991-12-31;...;...;...;...;...;...;...;...;...;...;...
4145;Teufenthal (AG);1990-12-31;...;...;...;...;...;...;...;...;...;...;...
4145;Teufenthal (AG);1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4145;Teufenthal (AG);1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4146;Unterkulm;2013-12-31;6579.4;66.1;183.6;2674.1;832.0;1846.1;287.8;0.0;12.5;12.5;500.6
4146;Unterkulm;2012-12-31;5666.2;65.7;189.0;2585.0;1364.0;1817.8;225.5;0.0;6.1;6.1;494.0
4146;Unterkulm;2011-12-31;6061.0;70.2;207.7;2769.8;998.0;1913.7;58.9;0.0;11.0;11.0;493.1
4146;Unterkulm;2010-12-31;5928.6;132.3;195.3;3472.1;0.0;1925.8;84.7;0.0;92.3;92.3;491.5
4146;Unterkulm;2009-12-31;6260.6;215.4;126.6;5492.9;1181.0;2026.9;49.0;0.0;23.8;23.8;480.9
4146;Unterkulm;2008-12-31;6633.7;211.6;165.7;5359.8;1698.0;1910.9;365.6;0.0;14.0;14.0;446.1
4146;Unterkulm;2007-12-31;6621.0;204.6;145.9;4518.8;1196.4;2035.1;115.5;0.0;3.7;3.7;437.9
4146;Unterkulm;2006-12-31;5897.6;211.2;152.9;4584.7;575.6;2281.1;259.2;0.0;58.1;58.1;419.6
4146;Unterkulm;2005-12-31;5714.8;160.8;126.3;4530.4;277.5;2025.4;356.0;0.0;164.1;164.1;730.0
4146;Unterkulm;2004-12-31;5687.4;252.0;114.4;5074.0;69.5;1431.4;191.6;0.0;141.6;141.6;705.8
4146;Unterkulm;2003-12-31;5541.5;244.3;146.8;5009.7;68.8;1404.3;200.7;0.0;0.0;0.0;721.2
4146;Unterkulm;2002-12-31;5653.0;253.5;160.3;4750.5;451.8;1344.4;138.6;0.0;51.3;51.3;734.8
4146;Unterkulm;2001-12-31;5178.8;249.1;221.4;4496.8;359.0;1285.2;125.3;0.0;38.2;38.2;725.1
4146;Unterkulm;2000-12-31;5049.2;189.2;187.2;4641.1;178.7;1299.5;123.7;0.0;23.9;23.9;731.3
4146;Unterkulm;1999-12-31;4919.4;189.1;158.4;4718.8;352.1;1178.9;101.3;0.0;0.0;0.0;720.4
4146;Unterkulm;1998-12-31;5107.5;198.1;126.7;4659.2;398.5;1155.0;114.9;0.0;3.0;3.0;734.0
4146;Unterkulm;1997-12-31;4933.9;197.9;108.4;4614.7;0.0;1252.8;93.8;9.7;2.4;2.4;734.3
4146;Unterkulm;1996-12-31;5007.0;199.7;141.1;4583.7;0.0;1190.6;115.4;0.0;37.2;37.2;661.5
4146;Unterkulm;1995-12-31;5130.1;195.6;149.4;4474.5;353.7;1320.3;340.4;0.0;4.9;4.9;753.1
4146;Unterkulm;1994-12-31;4954.9;191.9;155.5;4242.6;360.0;1328.7;284.5;0.0;3.4;3.4;745.7
4146;Unterkulm;1993-12-31;5181.6;174.1;169.2;3759.9;335.5;1261.3;99.7;7.0;3.3;3.3;653.7
4146;Unterkulm;1992-12-31;4597.4;166.5;220.6;3613.5;252.1;1078.6;98.1;0.0;36.7;36.7;589.8
4146;Unterkulm;1991-12-31;4363.9;128.2;167.1;3441.9;191.2;847.3;86.5;2.7;1.3;1.3;464.2
4146;Unterkulm;1990-12-31;4073.9;142.0;248.7;3209.6;0.0;681.2;86.3;12.1;5.3;5.3;368.4
4146;Unterkulm;1989-12-31;3718.6;142.2;188.2;3013.0;266.6;630.8;79.0;5.4;4.8;4.8;354.0
4146;Unterkulm;1988-12-31;3644.6;47.1;110.5;2934.6;0.0;519.9;139.3;122.9;0.0;0.0;337.2
